paper_id,table_id,caption,row_count,column_count,title,doi,year,journal,source_json
synergistic-effect-of-fluoroethylene-carbonate-and-propylene-carbonate-on-the-calendar-life-of-silicon-based-lithium,table_candidate_2,,3,3,Synergistic Effect of Fluoroethylene Carbonate and Propylene Carbonate on the Calendar Life of Silicon-Based Lithium-Ion Batteries,10.1021/acsaem.5c00131,2025,ACS Appl. Energy Mater.,信息提取结果/synergistic-effect-of-fluoroethylene-carbonate-and-propylene-carbonate-on-the-calendar-life-of-silicon-based-lithium/sse_extraction.json
synergistic-effect-of-fluoroethylene-carbonate-and-propylene-carbonate-on-the-calendar-life-of-silicon-based-lithium,table_candidate_3,,7,3,Synergistic Effect of Fluoroethylene Carbonate and Propylene Carbonate on the Calendar Life of Silicon-Based Lithium-Ion Batteries,10.1021/acsaem.5c00131,2025,ACS Appl. Energy Mater.,信息提取结果/synergistic-effect-of-fluoroethylene-carbonate-and-propylene-carbonate-on-the-calendar-life-of-silicon-based-lithium/sse_extraction.json
synergistic-effect-of-fluoroethylene-carbonate-and-propylene-carbonate-on-the-calendar-life-of-silicon-based-lithium,table_candidate_4,"Figure 1. (a) Particle size distribution chart, (b) EDS, (c) XRD patterns, (d) Raman spectrum, (e) HRTEM image of the Si/C material, and (f) schematic diagram of the Si/C composite's structure.",2,2,Synergistic Effect of Fluoroethylene Carbonate and Propylene Carbonate on the Calendar Life of Silicon-Based Lithium-Ion Batteries,10.1021/acsaem.5c00131,2025,ACS Appl. Energy Mater.,信息提取结果/synergistic-effect-of-fluoroethylene-carbonate-and-propylene-carbonate-on-the-calendar-life-of-silicon-based-lithium/sse_extraction.json
synergistic-effect-of-fluoroethylene-carbonate-and-propylene-carbonate-on-the-calendar-life-of-silicon-based-lithium,table_candidate_6,"Figure 2. (a) Cycling performances of the Si/C||NCM811 pouch cell with the EC/PC-based electrolyte, (b) capacity-voltage curve measured in the EC-based electrolyte, and (c) capacity-voltage curve measured in the PC-based electrolyte.",5,2,Synergistic Effect of Fluoroethylene Carbonate and Propylene Carbonate on the Calendar Life of Silicon-Based Lithium-Ion Batteries,10.1021/acsaem.5c00131,2025,ACS Appl. Energy Mater.,信息提取结果/synergistic-effect-of-fluoroethylene-carbonate-and-propylene-carbonate-on-the-calendar-life-of-silicon-based-lithium/sse_extraction.json
synergistic-effect-of-fluoroethylene-carbonate-and-propylene-carbonate-on-the-calendar-life-of-silicon-based-lithium,table_candidate_7,"Figure 2. (a) Cycling performances of the Si/C||NCM811 pouch cell with the EC/PC-based electrolyte, (b) capacity-voltage curve measured in the EC-based electrolyte, and (c) capacity-voltage curve measured in the PC-based electrolyte.",2,2,Synergistic Effect of Fluoroethylene Carbonate and Propylene Carbonate on the Calendar Life of Silicon-Based Lithium-Ion Batteries,10.1021/acsaem.5c00131,2025,ACS Appl. Energy Mater.,信息提取结果/synergistic-effect-of-fluoroethylene-carbonate-and-propylene-carbonate-on-the-calendar-life-of-silicon-based-lithium/sse_extraction.json
synergistic-effect-of-fluoroethylene-carbonate-and-propylene-carbonate-on-the-calendar-life-of-silicon-based-lithium,table_candidate_8,"Also, lattice fringes for the EC-based electrolyte, with a spacing of 0.26 nm, were observed in the SEI film on the Si/C electrode surface, which most probably corresponded to the crystalline (111) plane of Li_2O^23 or the crystalline (104) plane of Li_2CO_3 (Figure 3f). While lattice fringes for the PC-based electrolyte, with a spacing of 0.20 nm, were observed that corresponded to the crystalline (111) plane of LiF (Figure 3h). It is found that the SEI film, which was formed in the PC-based e...",5,3,Synergistic Effect of Fluoroethylene Carbonate and Propylene Carbonate on the Calendar Life of Silicon-Based Lithium-Ion Batteries,10.1021/acsaem.5c00131,2025,ACS Appl. Energy Mater.,信息提取结果/synergistic-effect-of-fluoroethylene-carbonate-and-propylene-carbonate-on-the-calendar-life-of-silicon-based-lithium/sse_extraction.json
synergistic-effect-of-fluoroethylene-carbonate-and-propylene-carbonate-on-the-calendar-life-of-silicon-based-lithium,table_candidate_9,,7,3,Synergistic Effect of Fluoroethylene Carbonate and Propylene Carbonate on the Calendar Life of Silicon-Based Lithium-Ion Batteries,10.1021/acsaem.5c00131,2025,ACS Appl. Energy Mater.,信息提取结果/synergistic-effect-of-fluoroethylene-carbonate-and-propylene-carbonate-on-the-calendar-life-of-silicon-based-lithium/sse_extraction.json
synergistic-effect-of-fluoroethylene-carbonate-and-propylene-carbonate-on-the-calendar-life-of-silicon-based-lithium,table_candidate_10,Figure 4. CV curves of (a) Lillgraphite half-cell and (b) LillSi/C half-cell in PC-based and EC-based electrolytes. (c) Cycling performances of the Si/C||NCM811 pouch cell with different electrolytes. (d) Gas production rates of the Si/C anode stored at 85 °C for 3 days in various single-solvent electrolytes.,5,4,Synergistic Effect of Fluoroethylene Carbonate and Propylene Carbonate on the Calendar Life of Silicon-Based Lithium-Ion Batteries,10.1021/acsaem.5c00131,2025,ACS Appl. Energy Mater.,信息提取结果/synergistic-effect-of-fluoroethylene-carbonate-and-propylene-carbonate-on-the-calendar-life-of-silicon-based-lithium/sse_extraction.json
synergistic-effect-of-fluoroethylene-carbonate-and-propylene-carbonate-on-the-calendar-life-of-silicon-based-lithium,table_candidate_11,Figure 4. CV curves of (a) Lillgraphite half-cell and (b) LillSi/C half-cell in PC-based and EC-based electrolytes. (c) Cycling performances of the Si/C||NCM811 pouch cell with different electrolytes. (d) Gas production rates of the Si/C anode stored at 85 °C for 3 days in various single-solvent electrolytes.,3,2,Synergistic Effect of Fluoroethylene Carbonate and Propylene Carbonate on the Calendar Life of Silicon-Based Lithium-Ion Batteries,10.1021/acsaem.5c00131,2025,ACS Appl. Energy Mater.,信息提取结果/synergistic-effect-of-fluoroethylene-carbonate-and-propylene-carbonate-on-the-calendar-life-of-silicon-based-lithium/sse_extraction.json
synergistic-effect-of-fluoroethylene-carbonate-and-propylene-carbonate-on-the-calendar-life-of-silicon-based-lithium,table_candidate_13,"Figure 5. (a) Capacity retention rate, capacity recovery rate, swelling rate, and impedance growth rate of Si/C||NCM811 batteries with PC/EC-based electrolytes after 7 days of storage at 60 °C. (b) Gas generation rate of fully charged NCM811 and Si/C electrodes in various single-solvent electrolytes after 3 days of storage at 85 °C.",3,3,Synergistic Effect of Fluoroethylene Carbonate and Propylene Carbonate on the Calendar Life of Silicon-Based Lithium-Ion Batteries,10.1021/acsaem.5c00131,2025,ACS Appl. Energy Mater.,信息提取结果/synergistic-effect-of-fluoroethylene-carbonate-and-propylene-carbonate-on-the-calendar-life-of-silicon-based-lithium/sse_extraction.json
synergistic-effect-of-fluoroethylene-carbonate-and-propylene-carbonate-on-the-calendar-life-of-silicon-based-lithium,table_candidate_14,,6,3,Synergistic Effect of Fluoroethylene Carbonate and Propylene Carbonate on the Calendar Life of Silicon-Based Lithium-Ion Batteries,10.1021/acsaem.5c00131,2025,ACS Appl. Energy Mater.,信息提取结果/synergistic-effect-of-fluoroethylene-carbonate-and-propylene-carbonate-on-the-calendar-life-of-silicon-based-lithium/sse_extraction.json
synergistic-effect-of-fluoroethylene-carbonate-and-propylene-carbonate-on-the-calendar-life-of-silicon-based-lithium,table_candidate_15,Figure 6. (a) Schematic diagram of disassembly of the pouch cell and assembly of symmetric cells. The EISs of (b) Si/C||NCM811 pouch cells and (c) NCM811||NCM811 and (d) Si/C||Si/C symmetric cells with the PC/EC-based electrolyte before and after 7 days of storage at 60 °C.,4,4,Synergistic Effect of Fluoroethylene Carbonate and Propylene Carbonate on the Calendar Life of Silicon-Based Lithium-Ion Batteries,10.1021/acsaem.5c00131,2025,ACS Appl. Energy Mater.,信息提取结果/synergistic-effect-of-fluoroethylene-carbonate-and-propylene-carbonate-on-the-calendar-life-of-silicon-based-lithium/sse_extraction.json
synergistic-effect-of-fluoroethylene-carbonate-and-propylene-carbonate-on-the-calendar-life-of-silicon-based-lithium,table_candidate_16,Figure 6. (a) Schematic diagram of disassembly of the pouch cell and assembly of symmetric cells. The EISs of (b) Si/C||NCM811 pouch cells and (c) NCM811||NCM811 and (d) Si/C||Si/C symmetric cells with the PC/EC-based electrolyte before and after 7 days of storage at 60 °C.,4,3,Synergistic Effect of Fluoroethylene Carbonate and Propylene Carbonate on the Calendar Life of Silicon-Based Lithium-Ion Batteries,10.1021/acsaem.5c00131,2025,ACS Appl. Energy Mater.,信息提取结果/synergistic-effect-of-fluoroethylene-carbonate-and-propylene-carbonate-on-the-calendar-life-of-silicon-based-lithium/sse_extraction.json
synergistic-effect-of-fluoroethylene-carbonate-and-propylene-carbonate-on-the-calendar-life-of-silicon-based-lithium,table_candidate_17,Figure 7. (a) Cross-sectional SEM images of the Si/C anode after 7 days of storage at 60^\circC . (b) SEI's AFM images and Young's modulus diagram of the Si/C anode in EC/PC-based electrolytes after 7 days of storage at 60^\circC .,2,2,Synergistic Effect of Fluoroethylene Carbonate and Propylene Carbonate on the Calendar Life of Silicon-Based Lithium-Ion Batteries,10.1021/acsaem.5c00131,2025,ACS Appl. Energy Mater.,信息提取结果/synergistic-effect-of-fluoroethylene-carbonate-and-propylene-carbonate-on-the-calendar-life-of-silicon-based-lithium/sse_extraction.json
synergistic-effect-of-fluoroethylene-carbonate-and-propylene-carbonate-on-the-calendar-life-of-silicon-based-lithium,table_candidate_18,,4,2,Synergistic Effect of Fluoroethylene Carbonate and Propylene Carbonate on the Calendar Life of Silicon-Based Lithium-Ion Batteries,10.1021/acsaem.5c00131,2025,ACS Appl. Energy Mater.,信息提取结果/synergistic-effect-of-fluoroethylene-carbonate-and-propylene-carbonate-on-the-calendar-life-of-silicon-based-lithium/sse_extraction.json
synergistic-effect-of-fluoroethylene-carbonate-and-propylene-carbonate-on-the-calendar-life-of-silicon-based-lithium,table_candidate_19,,4,2,Synergistic Effect of Fluoroethylene Carbonate and Propylene Carbonate on the Calendar Life of Silicon-Based Lithium-Ion Batteries,10.1021/acsaem.5c00131,2025,ACS Appl. Energy Mater.,信息提取结果/synergistic-effect-of-fluoroethylene-carbonate-and-propylene-carbonate-on-the-calendar-life-of-silicon-based-lithium/sse_extraction.json
synergistic-effect-of-fluoroethylene-carbonate-and-propylene-carbonate-on-the-calendar-life-of-silicon-based-lithium,table_candidate_20,,4,2,Synergistic Effect of Fluoroethylene Carbonate and Propylene Carbonate on the Calendar Life of Silicon-Based Lithium-Ion Batteries,10.1021/acsaem.5c00131,2025,ACS Appl. Energy Mater.,信息提取结果/synergistic-effect-of-fluoroethylene-carbonate-and-propylene-carbonate-on-the-calendar-life-of-silicon-based-lithium/sse_extraction.json
synergistic-suppression-of-dissolved-oxygen-and-proton-corrosion-on-zinc-anodes-by-the-glutathione-oxidized-glutathione,table_candidate_1,,3,3,Synergistic Suppression of Dissolved Oxygen and Proton Corrosion on Zinc Anodes by the Glutathione/Oxidized Glutathione Redox Couple,,2025,ACS Nano,信息提取结果/synergistic-suppression-of-dissolved-oxygen-and-proton-corrosion-on-zinc-anodes-by-the-glutathione-oxidized-glutathione/sse_extraction.json
synergistic-suppression-of-dissolved-oxygen-and-proton-corrosion-on-zinc-anodes-by-the-glutathione-oxidized-glutathione,table_candidate_6,"To systematically evaluate the deleterious impact of DO on electrode stability, cycling tests were conducted after immersing the Zn electrode in the DO corrosion electrolyte for 1, 3, 5, and 7 days, respectively.",5,2,Synergistic Suppression of Dissolved Oxygen and Proton Corrosion on Zinc Anodes by the Glutathione/Oxidized Glutathione Redox Couple,,2025,ACS Nano,信息提取结果/synergistic-suppression-of-dissolved-oxygen-and-proton-corrosion-on-zinc-anodes-by-the-glutathione-oxidized-glutathione/sse_extraction.json
synergistic-suppression-of-dissolved-oxygen-and-proton-corrosion-on-zinc-anodes-by-the-glutathione-oxidized-glutathione,table_candidate_11,"Figure 2. Gibbs free energy profile for (h) the self-deoxygenation reaction of GSH, (i) DO corrosion on the Zn anode, and (j) the self-dehydrogenation reaction of GSSG.",2,2,Synergistic Suppression of Dissolved Oxygen and Proton Corrosion on Zinc Anodes by the Glutathione/Oxidized Glutathione Redox Couple,,2025,ACS Nano,信息提取结果/synergistic-suppression-of-dissolved-oxygen-and-proton-corrosion-on-zinc-anodes-by-the-glutathione-oxidized-glutathione/sse_extraction.json
synergistic-suppression-of-dissolved-oxygen-and-proton-corrosion-on-zinc-anodes-by-the-glutathione-oxidized-glutathione,table_candidate_2,,7,3,Synergistic Suppression of Dissolved Oxygen and Proton Corrosion on Zinc Anodes by the Glutathione/Oxidized Glutathione Redox Couple,,2025,ACS Nano,信息提取结果/synergistic-suppression-of-dissolved-oxygen-and-proton-corrosion-on-zinc-anodes-by-the-glutathione-oxidized-glutathione/sse_extraction.json
synergistic-suppression-of-dissolved-oxygen-and-proton-corrosion-on-zinc-anodes-by-the-glutathione-oxidized-glutathione,table_candidate_3,,12,3,Synergistic Suppression of Dissolved Oxygen and Proton Corrosion on Zinc Anodes by the Glutathione/Oxidized Glutathione Redox Couple,,2025,ACS Nano,信息提取结果/synergistic-suppression-of-dissolved-oxygen-and-proton-corrosion-on-zinc-anodes-by-the-glutathione-oxidized-glutathione/sse_extraction.json
synergistic-suppression-of-dissolved-oxygen-and-proton-corrosion-on-zinc-anodes-by-the-glutathione-oxidized-glutathione,table_candidate_4,,2,2,Synergistic Suppression of Dissolved Oxygen and Proton Corrosion on Zinc Anodes by the Glutathione/Oxidized Glutathione Redox Couple,,2025,ACS Nano,信息提取结果/synergistic-suppression-of-dissolved-oxygen-and-proton-corrosion-on-zinc-anodes-by-the-glutathione-oxidized-glutathione/sse_extraction.json
synergistic-suppression-of-dissolved-oxygen-and-proton-corrosion-on-zinc-anodes-by-the-glutathione-oxidized-glutathione,table_candidate_5,"Figure 1. (a,b) SEM images of the Zn foil soaked in electrolytes with/without DO. Galvanostatic cycling of Zn||Zn symmetric cells with different electrolytes after 7 days rest at (c) 25 °C, (d) 40 °C, and (e) -10 °C. Simulation of potential at (f) 25 °C and (g) 40 °C, respectively. Simulation of corrosion current density at (h) 25 °C and (i) 40 °C, respectively.",3,2,Synergistic Suppression of Dissolved Oxygen and Proton Corrosion on Zinc Anodes by the Glutathione/Oxidized Glutathione Redox Couple,,2025,ACS Nano,信息提取结果/synergistic-suppression-of-dissolved-oxygen-and-proton-corrosion-on-zinc-anodes-by-the-glutathione-oxidized-glutathione/sse_extraction.json
synergistic-suppression-of-dissolved-oxygen-and-proton-corrosion-on-zinc-anodes-by-the-glutathione-oxidized-glutathione,table_candidate_7,,5,2,Synergistic Suppression of Dissolved Oxygen and Proton Corrosion on Zinc Anodes by the Glutathione/Oxidized Glutathione Redox Couple,,2025,ACS Nano,信息提取结果/synergistic-suppression-of-dissolved-oxygen-and-proton-corrosion-on-zinc-anodes-by-the-glutathione-oxidized-glutathione/sse_extraction.json
synergistic-suppression-of-dissolved-oxygen-and-proton-corrosion-on-zinc-anodes-by-the-glutathione-oxidized-glutathione,table_candidate_8,,5,6,Synergistic Suppression of Dissolved Oxygen and Proton Corrosion on Zinc Anodes by the Glutathione/Oxidized Glutathione Redox Couple,,2025,ACS Nano,信息提取结果/synergistic-suppression-of-dissolved-oxygen-and-proton-corrosion-on-zinc-anodes-by-the-glutathione-oxidized-glutathione/sse_extraction.json
synergistic-suppression-of-dissolved-oxygen-and-proton-corrosion-on-zinc-anodes-by-the-glutathione-oxidized-glutathione,table_candidate_9,,4,4,Synergistic Suppression of Dissolved Oxygen and Proton Corrosion on Zinc Anodes by the Glutathione/Oxidized Glutathione Redox Couple,,2025,ACS Nano,信息提取结果/synergistic-suppression-of-dissolved-oxygen-and-proton-corrosion-on-zinc-anodes-by-the-glutathione-oxidized-glutathione/sse_extraction.json
synergistic-suppression-of-dissolved-oxygen-and-proton-corrosion-on-zinc-anodes-by-the-glutathione-oxidized-glutathione,table_candidate_10,,4,2,Synergistic Suppression of Dissolved Oxygen and Proton Corrosion on Zinc Anodes by the Glutathione/Oxidized Glutathione Redox Couple,,2025,ACS Nano,信息提取结果/synergistic-suppression-of-dissolved-oxygen-and-proton-corrosion-on-zinc-anodes-by-the-glutathione-oxidized-glutathione/sse_extraction.json
synergistic-suppression-of-dissolved-oxygen-and-proton-corrosion-on-zinc-anodes-by-the-glutathione-oxidized-glutathione,table_candidate_12,Figure 2. (a) The dissolved oxygen concentrations and (b) pH values in ZF with varied amounts of GSH. (c) The hydrogen flux and changes in pH values of Zn||Zn cells with different electrolytes. Comparison of (d) GSH and (e) GSSG in the electrolyte before and after cycling with the calibration curve. (f) FTIR spectra of GSH + O_2 and GSSG + H_2 electrolytes. (g) Schematic diagram of GSH-gated visual chromogenic system and corresponding digital photos of solution. Gibbs free energy profile for (h...,2,2,Synergistic Suppression of Dissolved Oxygen and Proton Corrosion on Zinc Anodes by the Glutathione/Oxidized Glutathione Redox Couple,,2025,ACS Nano,信息提取结果/synergistic-suppression-of-dissolved-oxygen-and-proton-corrosion-on-zinc-anodes-by-the-glutathione-oxidized-glutathione/sse_extraction.json
synergistic-suppression-of-dissolved-oxygen-and-proton-corrosion-on-zinc-anodes-by-the-glutathione-oxidized-glutathione,table_candidate_13,Figure 2. (a) The dissolved oxygen concentrations and (b) pH values in ZF with varied amounts of GSH. (c) The hydrogen flux and changes in pH values of Zn||Zn cells with different electrolytes. Comparison of (d) GSH and (e) GSSG in the electrolyte before and after cycling with the calibration curve. (f) FTIR spectra of GSH + O_2 and GSSG + H_2 electrolytes. (g) Schematic diagram of GSH-gated visual chromogenic system and corresponding digital photos of solution. Gibbs free energy profile for (h...,2,2,Synergistic Suppression of Dissolved Oxygen and Proton Corrosion on Zinc Anodes by the Glutathione/Oxidized Glutathione Redox Couple,,2025,ACS Nano,信息提取结果/synergistic-suppression-of-dissolved-oxygen-and-proton-corrosion-on-zinc-anodes-by-the-glutathione-oxidized-glutathione/sse_extraction.json
synergistic-suppression-of-dissolved-oxygen-and-proton-corrosion-on-zinc-anodes-by-the-glutathione-oxidized-glutathione,table_candidate_14,"Conversely, when H_2 was purged into the GSSG-ZF electrolyte, the -SH peak intensity increased, while the S-S peak decreased, demonstrating the reversibility of the reaction. What is more, based on the GSH-gated surface chemistry of citrate-capped Pt nanoparticles (PtNPs) previously studied (Figure S23), ^39 we verified the regulatory effects of glutathione (GSH) on DO and proton corrosion in the electrolyte using a",3,2,Synergistic Suppression of Dissolved Oxygen and Proton Corrosion on Zinc Anodes by the Glutathione/Oxidized Glutathione Redox Couple,,2025,ACS Nano,信息提取结果/synergistic-suppression-of-dissolved-oxygen-and-proton-corrosion-on-zinc-anodes-by-the-glutathione-oxidized-glutathione/sse_extraction.json
synergistic-suppression-of-dissolved-oxygen-and-proton-corrosion-on-zinc-anodes-by-the-glutathione-oxidized-glutathione,table_candidate_15,,2,4,Synergistic Suppression of Dissolved Oxygen and Proton Corrosion on Zinc Anodes by the Glutathione/Oxidized Glutathione Redox Couple,,2025,ACS Nano,信息提取结果/synergistic-suppression-of-dissolved-oxygen-and-proton-corrosion-on-zinc-anodes-by-the-glutathione-oxidized-glutathione/sse_extraction.json
synergistic-suppression-of-dissolved-oxygen-and-proton-corrosion-on-zinc-anodes-by-the-glutathione-oxidized-glutathione,table_candidate_16,,5,3,Synergistic Suppression of Dissolved Oxygen and Proton Corrosion on Zinc Anodes by the Glutathione/Oxidized Glutathione Redox Couple,,2025,ACS Nano,信息提取结果/synergistic-suppression-of-dissolved-oxygen-and-proton-corrosion-on-zinc-anodes-by-the-glutathione-oxidized-glutathione/sse_extraction.json
synergistic-suppression-of-dissolved-oxygen-and-proton-corrosion-on-zinc-anodes-by-the-glutathione-oxidized-glutathione,table_candidate_17,,6,3,Synergistic Suppression of Dissolved Oxygen and Proton Corrosion on Zinc Anodes by the Glutathione/Oxidized Glutathione Redox Couple,,2025,ACS Nano,信息提取结果/synergistic-suppression-of-dissolved-oxygen-and-proton-corrosion-on-zinc-anodes-by-the-glutathione-oxidized-glutathione/sse_extraction.json
synergistic-suppression-of-dissolved-oxygen-and-proton-corrosion-on-zinc-anodes-by-the-glutathione-oxidized-glutathione,table_candidate_18,,3,2,Synergistic Suppression of Dissolved Oxygen and Proton Corrosion on Zinc Anodes by the Glutathione/Oxidized Glutathione Redox Couple,,2025,ACS Nano,信息提取结果/synergistic-suppression-of-dissolved-oxygen-and-proton-corrosion-on-zinc-anodes-by-the-glutathione-oxidized-glutathione/sse_extraction.json
synergistic-suppression-of-dissolved-oxygen-and-proton-corrosion-on-zinc-anodes-by-the-glutathione-oxidized-glutathione,table_candidate_19,,4,2,Synergistic Suppression of Dissolved Oxygen and Proton Corrosion on Zinc Anodes by the Glutathione/Oxidized Glutathione Redox Couple,,2025,ACS Nano,信息提取结果/synergistic-suppression-of-dissolved-oxygen-and-proton-corrosion-on-zinc-anodes-by-the-glutathione-oxidized-glutathione/sse_extraction.json
synergistic-suppression-of-dissolved-oxygen-and-proton-corrosion-on-zinc-anodes-by-the-glutathione-oxidized-glutathione,table_candidate_20,,4,3,Synergistic Suppression of Dissolved Oxygen and Proton Corrosion on Zinc Anodes by the Glutathione/Oxidized Glutathione Redox Couple,,2025,ACS Nano,信息提取结果/synergistic-suppression-of-dissolved-oxygen-and-proton-corrosion-on-zinc-anodes-by-the-glutathione-oxidized-glutathione/sse_extraction.json
synergy-of-strongly-coordinating-salts-and-weakly-coordinating-solvents-enables-stable-and-fast-kinetics-zinc-metal,table_candidate_1,,4,2,Synergy of Strongly Coordinating Salts and Weakly Coordinating Solvents Enables Stable and Fast-Kinetics Zinc Metal Batteries,,2025,ACS Nano,信息提取结果/synergy-of-strongly-coordinating-salts-and-weakly-coordinating-solvents-enables-stable-and-fast-kinetics-zinc-metal/sse_extraction.json
synergy-of-strongly-coordinating-salts-and-weakly-coordinating-solvents-enables-stable-and-fast-kinetics-zinc-metal,table_candidate_13,Figure 2. (h) Ionic conductivity of different electrolytes.,3,3,Synergy of Strongly Coordinating Salts and Weakly Coordinating Solvents Enables Stable and Fast-Kinetics Zinc Metal Batteries,,2025,ACS Nano,信息提取结果/synergy-of-strongly-coordinating-salts-and-weakly-coordinating-solvents-enables-stable-and-fast-kinetics-zinc-metal/sse_extraction.json
synergy-of-strongly-coordinating-salts-and-weakly-coordinating-solvents-enables-stable-and-fast-kinetics-zinc-metal,table_candidate_2,,4,4,Synergy of Strongly Coordinating Salts and Weakly Coordinating Solvents Enables Stable and Fast-Kinetics Zinc Metal Batteries,,2025,ACS Nano,信息提取结果/synergy-of-strongly-coordinating-salts-and-weakly-coordinating-solvents-enables-stable-and-fast-kinetics-zinc-metal/sse_extraction.json
synergy-of-strongly-coordinating-salts-and-weakly-coordinating-solvents-enables-stable-and-fast-kinetics-zinc-metal,table_candidate_3,,5,7,Synergy of Strongly Coordinating Salts and Weakly Coordinating Solvents Enables Stable and Fast-Kinetics Zinc Metal Batteries,,2025,ACS Nano,信息提取结果/synergy-of-strongly-coordinating-salts-and-weakly-coordinating-solvents-enables-stable-and-fast-kinetics-zinc-metal/sse_extraction.json
synergy-of-strongly-coordinating-salts-and-weakly-coordinating-solvents-enables-stable-and-fast-kinetics-zinc-metal,table_candidate_4,"Figure 1. (a) ESP of MeOH, H_2O , ClO_4^- , and OAc^- . (b) Binding energy of Zn^2+ with different species. (c) Fourier transform EXAFS curves of various electrolytes. (d-e) FTIR spectra of different electrolytes. (f-g) MD results of 1 M ZClO-0.1 M \mathrmZn(OAc)_2 electrolyte.",3,5,Synergy of Strongly Coordinating Salts and Weakly Coordinating Solvents Enables Stable and Fast-Kinetics Zinc Metal Batteries,,2025,ACS Nano,信息提取结果/synergy-of-strongly-coordinating-salts-and-weakly-coordinating-solvents-enables-stable-and-fast-kinetics-zinc-metal/sse_extraction.json
synergy-of-strongly-coordinating-salts-and-weakly-coordinating-solvents-enables-stable-and-fast-kinetics-zinc-metal,table_candidate_5,"Figure 1. (a) ESP of MeOH, H_2O , ClO_4^- , and OAc^- . (b) Binding energy of Zn^2+ with different species. (c) Fourier transform EXAFS curves of various electrolytes. (d-e) FTIR spectra of different electrolytes. (f-g) MD results of 1 M ZClO-0.1 M \mathrmZn(OAc)_2 electrolyte.",5,3,Synergy of Strongly Coordinating Salts and Weakly Coordinating Solvents Enables Stable and Fast-Kinetics Zinc Metal Batteries,,2025,ACS Nano,信息提取结果/synergy-of-strongly-coordinating-salts-and-weakly-coordinating-solvents-enables-stable-and-fast-kinetics-zinc-metal/sse_extraction.json
synergy-of-strongly-coordinating-salts-and-weakly-coordinating-solvents-enables-stable-and-fast-kinetics-zinc-metal,table_candidate_6,"To gain deep insight into the synergy effects of strongly coordinating OAc ^- and weakly coordinating MeOH on the Zn ^2+ solvation sheath change, Molecular Dynamics (MD) simulations were conducted. Table S2 summarizes the coordination number of each species in different electrolytes. In the 1 M ZClO\_W electrolyte, Zn ^2+ are tightly coordinated by 6 H _2 O showing a sharp peak of Zn-O (H _2 O) at 0.2 nm",5,2,Synergy of Strongly Coordinating Salts and Weakly Coordinating Solvents Enables Stable and Fast-Kinetics Zinc Metal Batteries,,2025,ACS Nano,信息提取结果/synergy-of-strongly-coordinating-salts-and-weakly-coordinating-solvents-enables-stable-and-fast-kinetics-zinc-metal/sse_extraction.json
synergy-of-strongly-coordinating-salts-and-weakly-coordinating-solvents-enables-stable-and-fast-kinetics-zinc-metal,table_candidate_7,,3,7,Synergy of Strongly Coordinating Salts and Weakly Coordinating Solvents Enables Stable and Fast-Kinetics Zinc Metal Batteries,,2025,ACS Nano,信息提取结果/synergy-of-strongly-coordinating-salts-and-weakly-coordinating-solvents-enables-stable-and-fast-kinetics-zinc-metal/sse_extraction.json
synergy-of-strongly-coordinating-salts-and-weakly-coordinating-solvents-enables-stable-and-fast-kinetics-zinc-metal,table_candidate_8,,1,2,Synergy of Strongly Coordinating Salts and Weakly Coordinating Solvents Enables Stable and Fast-Kinetics Zinc Metal Batteries,,2025,ACS Nano,信息提取结果/synergy-of-strongly-coordinating-salts-and-weakly-coordinating-solvents-enables-stable-and-fast-kinetics-zinc-metal/sse_extraction.json
synergy-of-strongly-coordinating-salts-and-weakly-coordinating-solvents-enables-stable-and-fast-kinetics-zinc-metal,table_candidate_9,,2,2,Synergy of Strongly Coordinating Salts and Weakly Coordinating Solvents Enables Stable and Fast-Kinetics Zinc Metal Batteries,,2025,ACS Nano,信息提取结果/synergy-of-strongly-coordinating-salts-and-weakly-coordinating-solvents-enables-stable-and-fast-kinetics-zinc-metal/sse_extraction.json
synergy-of-strongly-coordinating-salts-and-weakly-coordinating-solvents-enables-stable-and-fast-kinetics-zinc-metal,table_candidate_10,,1,2,Synergy of Strongly Coordinating Salts and Weakly Coordinating Solvents Enables Stable and Fast-Kinetics Zinc Metal Batteries,,2025,ACS Nano,信息提取结果/synergy-of-strongly-coordinating-salts-and-weakly-coordinating-solvents-enables-stable-and-fast-kinetics-zinc-metal/sse_extraction.json
synergy-of-strongly-coordinating-salts-and-weakly-coordinating-solvents-enables-stable-and-fast-kinetics-zinc-metal,table_candidate_11,,4,2,Synergy of Strongly Coordinating Salts and Weakly Coordinating Solvents Enables Stable and Fast-Kinetics Zinc Metal Batteries,,2025,ACS Nano,信息提取结果/synergy-of-strongly-coordinating-salts-and-weakly-coordinating-solvents-enables-stable-and-fast-kinetics-zinc-metal/sse_extraction.json
synergy-of-strongly-coordinating-salts-and-weakly-coordinating-solvents-enables-stable-and-fast-kinetics-zinc-metal,table_candidate_12,,6,5,Synergy of Strongly Coordinating Salts and Weakly Coordinating Solvents Enables Stable and Fast-Kinetics Zinc Metal Batteries,,2025,ACS Nano,信息提取结果/synergy-of-strongly-coordinating-salts-and-weakly-coordinating-solvents-enables-stable-and-fast-kinetics-zinc-metal/sse_extraction.json
